"ean","order_id_falta","cantidad_solicitada_falta","point_of_sale_id","nombre_pos","tipo_producto","fecha_pedido_falta","reintento_reposicion","order_id_recompra","fecha_pedido_recompra","dias_hasta_recompra","horas_hasta_recompra","bucket_timing_recompra","cantidad_recompra","compra_efectiva","veces_falta_antes"
"7501070903749",397142,2,2660,Farmacia Guerrero Matriz,MEDICINAL,"2026-01-01 01:58:26",1,398107,"2026-01-04 20:02:23",3,90,"48 h+",1.000,1,1
"7501070903749",397149,3,1311,Verdux Ciudad Lago,MEDICINAL,"2026-01-01 04:23:44",1,398058,"2026-01-04 04:42:14",3,72,"48 h+",3.000,0,1
"7501070903749",397230,1,1113,Farmacia Obregon,MEDICINAL,"2026-01-02 02:18:50",1,398960,"2026-01-06 06:03:59",4,99,"48 h+",1.000,0,1
"7501070903749",397245,3,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",3.000,0,1
"7501070903749",397286,1,2550,Distribuidora Ojo de agua,MEDICINAL,"2026-01-02 05:53:03",0,,,,,,,,1
"7501072340108",397551,1,1749,Sucursal Periferico,MEDICINAL,"2026-01-02 19:53:12",0,,,,,,,,1
"7501072601599",397201,2,2770,F. La Esperanza Matriz,MEDICINAL,"2026-01-02 00:26:54",1,401791,"2026-01-11 21:55:18",9,237,"48 h+",8.000,1,1
"7501072601599",397211,1,2678,F. El número uno ventura Puente,MEDICINAL,"2026-01-02 01:18:31",1,397757,"2026-01-03 02:39:41",1,25,"24-48 h",1.000,0,1
"7501072601988",397211,1,2678,F. El número uno ventura Puente,MEDICINAL,"2026-01-02 01:18:31",1,397757,"2026-01-03 02:39:41",1,25,"24-48 h",1.000,0,1
"7501072629029",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"7501072639073",397211,1,2678,F. El número uno ventura Puente,MEDICINAL,"2026-01-02 01:18:31",1,397757,"2026-01-03 02:39:41",1,25,"24-48 h",1.000,0,1
"7501072639073",397247,1,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-02 02:58:04",1,397824,"2026-01-03 04:14:14",1,25,"24-48 h",1.000,0,1
"7501072639110",397524,1,2852,Del Potosi,MEDICINAL,"2026-01-02 19:06:17",0,,,,,,,,1
"7501072670007",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"7501072766250",397239,1,1170,Digsa Medica,MEDICINAL,"2026-01-02 02:40:35",0,,,,,,,,1
"7501073000810",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"7501073025585",397261,58,1182,Farmacia Drdi,MEDICINAL,"2026-01-02 03:13:01",1,399481,"2026-01-07 01:02:25",5,117,"48 h+",88.000,1,1
"7501073025608",397245,10,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",12.000,0,1
"7501073086111",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"7501075710724",397282,8,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",0,,,,,,,,1
"7501075713107",397551,2,1749,Sucursal Periferico,MEDICINAL,"2026-01-02 19:53:12",0,,,,,,,,1
"7501075713107",397617,3,1741,Sucursal Centro,MEDICINAL,"2026-01-02 22:27:13",0,,,,,,,,1
"7501075713190",397247,1,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-02 02:58:04",1,397824,"2026-01-03 04:14:14",1,25,"24-48 h",1.000,0,1
"7501075715927",397282,2,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",1,397844,"2026-01-03 05:16:54",1,23,"12-24 h",3.000,1,1
"7501075718195",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"7501075718225",397222,2,1238,Farmacia San Angel Hidalgo,MEDICINAL,"2026-01-02 01:49:55",1,400746,"2026-01-09 02:48:53",7,168,"48 h+",5.000,1,1
"7501075718935",397282,4,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",0,,,,,,,,1
"7501075723489",397247,1,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-02 02:58:04",1,397824,"2026-01-03 04:14:14",1,25,"24-48 h",1.000,0,1
"7501075724684",397262,1,1170,Digsa Medica,MEDICINAL,"2026-01-02 03:13:14",0,,,,,,,,1
"7501075724684",397282,1,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",0,,,,,,,,1
"7501078270706",397605,3,2603,Farmacia Dulac,MEDICINAL,"2026-01-02 22:07:19",1,398576,"2026-01-05 18:18:33",3,68,"48 h+",2.000,0,1
"7501080161214",397270,3,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-02 03:45:21",1,397802,"2026-01-03 03:43:08",1,23,"12-24 h",3.000,1,1
"7501080900295",397150,1,2280,MINA,MEDICINAL,"2026-01-01 05:07:18",0,,,,,,,,1
"7501080900295",397239,1,1170,Digsa Medica,MEDICINAL,"2026-01-02 02:40:35",1,397789,"2026-01-03 03:30:36",1,24,"24-48 h",1.000,0,1
"7501080912076",397150,1,2280,MINA,MEDICINAL,"2026-01-01 05:07:18",0,,,,,,,,1
"7501080912076",397232,1,1590,Farma Plus  Fresno,MEDICINAL,"2026-01-02 02:23:29",0,,,,,,,,1
"7501080912274",397261,8,1182,Farmacia Drdi,MEDICINAL,"2026-01-02 03:13:01",1,397759,"2026-01-03 02:45:19",1,23,"12-24 h",3.000,0,1
"7501080912281",397226,2,1114,Farmacia Jana,NO MEDICINAL,"2026-01-02 01:57:23",1,397794,"2026-01-03 03:35:58",1,25,"24-48 h",1.000,1,1
"7501080912281",397226,2,1114,Farmacia Jana,NO MEDICINAL,"2026-01-02 01:57:23",1,397794,"2026-01-03 03:35:58",1,25,"24-48 h",1.000,1,1
"7501080954779",397211,3,2678,F. El número uno ventura Puente,MEDICINAL,"2026-01-02 01:18:31",1,397757,"2026-01-03 02:39:41",1,25,"24-48 h",3.000,0,1
"7501082212006",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"7501082243376",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"7501082243635",397245,2,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",2.000,0,1
"7501082243642",397245,8,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",8.000,0,1
"7501082243642",397268,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 03:42:55",1,397797,"2026-01-03 03:37:56",1,23,"12-24 h",1.000,0,1
"7501082770902",397283,1,2139,Farmacia 02 Puente,MEDICINAL,"2026-01-02 05:23:09",1,397755,"2026-01-03 02:30:44",1,21,"12-24 h",1.000,0,1
"7501086312825",397268,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 03:42:55",1,397797,"2026-01-03 03:37:56",1,23,"12-24 h",2.000,1,1
"7501086472017",397268,7,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 03:42:55",1,397797,"2026-01-03 03:37:56",1,23,"12-24 h",7.000,0,1
"7501086472017",397278,1,2138,Farmacia 01 Banco,MEDICINAL,"2026-01-02 04:43:08",1,397744,"2026-01-03 01:50:10",1,21,"12-24 h",1.000,0,1
"7501088513787",397261,2,1182,Farmacia Drdi,MEDICINAL,"2026-01-02 03:13:01",1,399481,"2026-01-07 01:02:25",5,117,"48 h+",2.000,1,1
"7501088575594",397270,2,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-02 03:45:21",1,397802,"2026-01-03 03:43:08",1,23,"12-24 h",2.000,1,1
"7501088605857",397270,2,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-02 03:45:21",1,397802,"2026-01-03 03:43:08",1,23,"12-24 h",2.000,1,1
"7501088605857",397276,5,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",5.000,0,1
"7501089801623",397211,2,2678,F. El número uno ventura Puente,MEDICINAL,"2026-01-02 01:18:31",1,398111,"2026-01-04 20:12:13",2,66,"48 h+",2.000,1,1
"7501089801791",397245,7,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",12.000,0,1
"7501089830104",397247,1,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-02 02:58:04",1,397824,"2026-01-03 04:14:14",1,25,"24-48 h",1.000,0,1
"7501089830104",397282,2,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",0,,,,,,,,1
"7501090543987",397473,85,3172,Compra automatica,MEDICINAL,"2026-01-02 17:28:33",0,,,,,,,,1
"7501092723240",397144,5,2436,SUC PENAMILLER,MEDICINAL,"2026-01-01 02:26:40",1,400213,"2026-01-08 03:58:17",7,169,"48 h+",4.000,0,1
"7501092723240",397270,3,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-02 03:45:21",1,397802,"2026-01-03 03:43:08",1,23,"12-24 h",3.000,1,1
"7501092723240",397276,2,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",2.000,0,1
"7501092772354",397617,1,1741,Sucursal Centro,MEDICINAL,"2026-01-02 22:27:13",0,,,,,,,,1
"7501092772385",397211,2,2678,F. El número uno ventura Puente,MEDICINAL,"2026-01-02 01:18:31",1,397757,"2026-01-03 02:39:41",1,25,"24-48 h",2.000,0,1
"7501092772385",397276,5,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",5.000,0,1
"7501092774754",397282,2,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",1,397844,"2026-01-03 05:16:54",1,23,"12-24 h",2.000,1,1
"7501092785019",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"7501092785019",397268,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 03:42:55",1,397797,"2026-01-03 03:37:56",1,23,"12-24 h",1.000,0,1
"7501092785026",397276,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",1.000,0,1
"7501092793045",397150,1,2280,MINA,MEDICINAL,"2026-01-01 05:07:18",1,400806,"2026-01-09 04:15:37",8,191,"48 h+",0.000,1,1
"7501094910570",397141,1,2660,Farmacia Guerrero Matriz,MEDICINAL,"2026-01-01 01:48:16",1,398577,"2026-01-05 18:19:12",4,112,"48 h+",1.000,0,1
"7501094910570",397211,2,2678,F. El número uno ventura Puente,MEDICINAL,"2026-01-02 01:18:31",1,397757,"2026-01-03 02:39:41",1,25,"24-48 h",2.000,0,1
"7501094910570",397232,1,1590,Farma Plus  Fresno,MEDICINAL,"2026-01-02 02:23:29",1,398900,"2026-01-06 03:03:29",4,96,"48 h+",1.000,0,1
"7501094910570",397278,2,2138,Farmacia 01 Banco,MEDICINAL,"2026-01-02 04:43:08",1,397744,"2026-01-03 01:50:10",1,21,"12-24 h",2.000,0,1
"7501094910570",397283,2,2139,Farmacia 02 Puente,MEDICINAL,"2026-01-02 05:23:09",1,397755,"2026-01-03 02:30:44",1,21,"12-24 h",2.000,0,1
"7501094911232",397270,1,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-02 03:45:21",1,397802,"2026-01-03 03:43:08",1,23,"12-24 h",1.000,1,1
"7501094911232",397276,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",1.000,0,1
"7501094911232",397283,1,2139,Farmacia 02 Puente,MEDICINAL,"2026-01-02 05:23:09",1,397755,"2026-01-03 02:30:44",1,21,"12-24 h",1.000,0,1
"7501094913243",397276,2,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",2.000,0,1
"7501095409059",397283,1,2139,Farmacia 02 Puente,MEDICINAL,"2026-01-02 05:23:09",1,397755,"2026-01-03 02:30:44",1,21,"12-24 h",1.000,1,1
"7501098610049",397282,2,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",1,397844,"2026-01-03 05:16:54",1,23,"12-24 h",3.000,1,1
"7501098611862",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"7501101600050",397247,1,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-02 02:58:04",1,397824,"2026-01-03 04:14:14",1,25,"24-48 h",1.000,0,1
"7501101600531",397286,1,2550,Distribuidora Ojo de agua,MEDICINAL,"2026-01-02 05:53:03",1,400192,"2026-01-08 03:30:40",6,141,"48 h+",1.000,1,1
"7501102610003",397247,2,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-02 02:58:04",1,397824,"2026-01-03 04:14:14",1,25,"24-48 h",2.000,0,1
"7501103300293",397549,2,3172,Compra automatica,MEDICINAL,"2026-01-02 19:52:00",0,,,,,,,,1
"7501103300330",397205,10,2087,Suc. De la Fuente,MEDICINAL,"2026-01-02 00:41:29",1,397819,"2026-01-03 04:08:38",1,27,"24-48 h",10.000,0,1
"7501103302112",397270,1,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-02 03:45:21",1,397802,"2026-01-03 03:43:08",1,23,"12-24 h",1.000,1,1
"7501108765561",397270,1,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-02 03:45:21",1,397802,"2026-01-03 03:43:08",1,23,"12-24 h",1.000,1,1
"7501109762330",397233,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 02:28:22",1,397754,"2026-01-03 02:28:46",1,24,"24-48 h",1.000,0,1
"7501109763375",397586,2,2883,Farmacia del centro,MEDICINAL,"2026-01-02 21:35:36",0,,,,,,,,1
"7501109768059",397276,2,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",2.000,0,1
"7501109795604",397266,1,2840,Don Doctor,MEDICINAL,"2026-01-02 03:34:24",1,397783,"2026-01-03 03:24:16",1,23,"12-24 h",1.000,1,1
"7501109900503",397276,5,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",5.000,0,1
"7501109901081",397270,2,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-02 03:45:21",1,397802,"2026-01-03 03:43:08",1,23,"12-24 h",2.000,1,1
"7501109928750",397205,5,2087,Suc. De la Fuente,MEDICINAL,"2026-01-02 00:41:29",1,397819,"2026-01-03 04:08:38",1,27,"24-48 h",5.000,0,1
"7501109928750",397276,4,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,398949,"2026-01-06 04:51:31",4,96,"48 h+",4.000,0,1
"7501118142673",397211,1,2678,F. El número uno ventura Puente,MEDICINAL,"2026-01-02 01:18:31",1,398111,"2026-01-04 20:12:13",2,66,"48 h+",1.000,1,1
"7501119500496",397250,1,2119,Farmacia Nueva San Juan Ensueños,MEDICINAL,"2026-01-02 03:03:04",0,,,,,,,,1
"7501122900795",397270,1,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-02 03:45:21",1,397802,"2026-01-03 03:43:08",1,23,"12-24 h",1.000,1,1
"7501122962007",397276,3,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",3.000,0,1
"7501122962106",397211,1,2678,F. El número uno ventura Puente,MEDICINAL,"2026-01-02 01:18:31",1,397757,"2026-01-03 02:39:41",1,25,"24-48 h",1.000,0,1
"7501122962106",397247,1,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-02 02:58:04",1,397824,"2026-01-03 04:14:14",1,25,"24-48 h",1.000,0,1
"7501122962700",397247,1,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-02 02:58:04",1,397824,"2026-01-03 04:14:14",1,25,"24-48 h",1.000,0,1
"7501124103323",397205,1,2087,Suc. De la Fuente,MEDICINAL,"2026-01-02 00:41:29",1,397819,"2026-01-03 04:08:38",1,27,"24-48 h",1.000,0,1
"7501124103323",397234,1,1588,Farma Plus Fontanas,MEDICINAL,"2026-01-02 02:32:25",0,,,,,,,,1
"7501124103323",397276,2,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",2.000,0,1
"7501124103323",397278,1,2138,Farmacia 01 Banco,MEDICINAL,"2026-01-02 04:43:08",1,397744,"2026-01-03 01:50:10",1,21,"12-24 h",1.000,0,1
"7501124103323",397283,1,2139,Farmacia 02 Puente,MEDICINAL,"2026-01-02 05:23:09",1,397755,"2026-01-03 02:30:44",1,21,"12-24 h",1.000,0,1
"7501124103323",397286,1,2550,Distribuidora Ojo de agua,MEDICINAL,"2026-01-02 05:53:03",0,,,,,,,,1
"7501124181826",397276,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",1.000,0,1
"7501124184636",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"7501124812591",397266,1,2840,Don Doctor,MEDICINAL,"2026-01-02 03:34:24",1,397783,"2026-01-03 03:24:16",1,23,"12-24 h",1.000,1,1
"7501124815578",397276,2,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",2.000,0,1
"7501124815837",397276,4,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",4.000,0,1
"7501124820701",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"7501124820725",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"7501125102288",397282,2,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",1,397844,"2026-01-03 05:16:54",1,23,"12-24 h",2.000,1,1
"7501125103582",397617,48,1741,Sucursal Centro,MEDICINAL,"2026-01-02 22:27:13",0,,,,,,,,1
"7501125106743",397282,4,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",1,397844,"2026-01-03 05:16:54",1,23,"12-24 h",4.000,1,1
"7501125107054",397245,3,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"7501125112782",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"7501125115462",397245,6,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",6.000,0,1
"7501125124358",397245,2,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",2.000,0,1
"7501125125300",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"7501125152627",397245,2,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",2.000,0,1
"7501125163784",397276,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",1.000,0,1
"7501125175404",397191,5,2770,F. La Esperanza Matriz,MEDICINAL,"2026-01-01 23:21:47",1,397201,"2026-01-02 00:26:54",1,1,< 6 h,5.000,1,1
"7501125175435",397261,4,1182,Farmacia Drdi,MEDICINAL,"2026-01-02 03:13:01",1,399481,"2026-01-07 01:02:25",5,117,"48 h+",4.000,1,1
"7501125182891",397270,3,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-02 03:45:21",1,397802,"2026-01-03 03:43:08",1,23,"12-24 h",3.000,1,1
"7501125182990",397228,2,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 02:06:26",0,,,,,,,,1
"7501125183034",397276,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",1.000,0,1
"7501125183539",397282,2,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",0,,,,,,,,1
"7501125188879",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"7501125193460",397617,5,1741,Sucursal Centro,MEDICINAL,"2026-01-02 22:27:13",0,,,,,,,,1
"7501128113342",397222,3,1238,Farmacia San Angel Hidalgo,MEDICINAL,"2026-01-02 01:49:55",1,397775,"2026-01-03 03:09:54",1,25,"24-48 h",4.000,0,1
"7501128153133",397276,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",1.000,0,1
"7501128156141",397266,2,2840,Don Doctor,MEDICINAL,"2026-01-02 03:34:24",1,397783,"2026-01-03 03:24:16",1,23,"12-24 h",3.000,1,1
"7501130713189",397150,1,2280,MINA,MEDICINAL,"2026-01-01 05:07:18",1,397269,"2026-01-02 03:44:53",1,22,"12-24 h",1.000,0,1
"7501130713189",397269,1,2280,MINA,MEDICINAL,"2026-01-02 03:44:53",1,400806,"2026-01-09 04:15:37",7,168,"48 h+",4.000,0,2
"7501130713189",397282,1,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",0,,,,,,,,1
"7501130900411",397243,1,1590,Farma Plus  Fresno,MEDICINAL,"2026-01-02 02:49:36",1,398094,"2026-01-04 18:05:47",2,63,"48 h+",1.000,0,1
"7501130934973",397234,1,1588,Farma Plus Fontanas,MEDICINAL,"2026-01-02 02:32:25",0,,,,,,,,1
"7501130934980",397243,1,1590,Farma Plus  Fresno,MEDICINAL,"2026-01-02 02:49:36",1,398900,"2026-01-06 03:03:29",4,96,"48 h+",1.000,0,1
"7501133900531",397226,1,1114,Farmacia Jana,MEDICINAL,"2026-01-02 01:57:23",1,397794,"2026-01-03 03:35:58",1,25,"24-48 h",2.000,0,1
"7501141906518",397222,1,1238,Farmacia San Angel Hidalgo,MEDICINAL,"2026-01-02 01:49:55",0,,,,,,,,1
"7501141940109",397228,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 02:06:26",0,,,,,,,,1
"7501141940116",397228,3,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 02:06:26",0,,,,,,,,1
"7501159580380",397262,2,1170,Digsa Medica,MEDICINAL,"2026-01-02 03:13:14",0,,,,,,,,1
"7501165000360",397278,1,2138,Farmacia 01 Banco,MEDICINAL,"2026-01-02 04:43:08",1,397744,"2026-01-03 01:50:10",1,21,"12-24 h",1.000,0,1
"7501165000360",397283,1,2139,Farmacia 02 Puente,MEDICINAL,"2026-01-02 05:23:09",1,397755,"2026-01-03 02:30:44",1,21,"12-24 h",1.000,0,1
"7501165001688",397276,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",1.000,0,1
"7501165006171",397268,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 03:42:55",1,397797,"2026-01-03 03:37:56",1,23,"12-24 h",1.000,0,1
"7501165006324",397245,1,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",1.000,0,1
"7501165007192",397196,1,2090,F. San José Matriz,MEDICINAL,"2026-01-02 00:13:04",1,397791,"2026-01-03 03:31:44",1,27,"24-48 h",1.000,0,1
"7501165007192",397245,4,1679,Matriz,MEDICINAL,"2026-01-02 02:55:50",1,397767,"2026-01-03 03:02:33",1,24,"24-48 h",4.000,0,1
"7501165007192",397282,2,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",1,397844,"2026-01-03 05:16:54",1,23,"12-24 h",2.000,1,1
"7501165011441",397137,1,1710,Matriz,MEDICINAL,"2026-01-01 00:37:04",0,,,,,,,,1
"7501165011588",397270,2,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-02 03:45:21",1,397802,"2026-01-03 03:43:08",1,23,"12-24 h",2.000,1,1
"7501165011748",397276,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",1.000,0,1
"7501165011786",397247,1,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-02 02:58:04",1,397824,"2026-01-03 04:14:14",1,25,"24-48 h",1.000,0,1
"7501168810607",397270,1,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-02 03:45:21",1,397802,"2026-01-03 03:43:08",1,23,"12-24 h",1.000,1,1
"7501174600124",397247,1,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-02 02:58:04",1,397824,"2026-01-03 04:14:14",1,25,"24-48 h",1.000,0,1
"7501174600124",397266,2,2840,Don Doctor,MEDICINAL,"2026-01-02 03:34:24",1,397783,"2026-01-03 03:24:16",1,23,"12-24 h",2.000,1,1
"7501174600124",397270,3,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-02 03:45:21",1,397802,"2026-01-03 03:43:08",1,23,"12-24 h",3.000,1,1
"7501174600124",397276,3,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",3.000,0,1
"7501174600124",397282,2,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",0,,,,,,,,1
"7501185730322",397268,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 03:42:55",1,397797,"2026-01-03 03:37:56",1,23,"12-24 h",1.000,0,1
"7501185730322",397270,2,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-02 03:45:21",1,397802,"2026-01-03 03:43:08",1,23,"12-24 h",2.000,1,1
"7501188850058",397282,1,2076,F. Nueva San Juan Tultepec 2,MEDICINAL,"2026-01-02 05:21:09",1,397844,"2026-01-03 05:16:54",1,23,"12-24 h",1.000,1,1
